sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
EL-CPT-70MF-370V-004,Capacitor de Trabajo 70 Mfd 370V,Eléctricos,Capacitores,Mars,12729,Capacitor de Trabajo Mars 12729 70Mfd 370V,,,,,70 uF,Capacitor 70 Mfd,Grupo Coresa,COR-181201-00003604,222.53,Pieza
EL-CPT-2MF-370V-002,Capacitor de Trabajo 2 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 2 370 2Mfd 370V,,,,,2 uF,Capacitor 2 Mfd,Grupo Coresa,COR-181201-00003663,46.70,Pieza
EL-CPT-2MF-370V-002,Capacitor de Trabajo 2 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 2 370 2Mfd 370V,,,,,2 uF,Capacitor 2 Mfd,Grupo Coresa,COR-181201-00003663,46.70,Pieza
EL-CTR-2P30A220V-001,Contactor 2 Polos 30A Bobina 220V,Eléctricos,Contactores,Mars,17327,Contactor Mars 17327 2 Polos 30 Amperes Bobina 220V,,,,,,Contactor 2P 30A 220V,Grupo Coresa,COR-181201-00003704,272.52,Pieza
EL-CTR-2P30A220V-001,Contactor 2 Polos 30A Bobina 220V,Eléctricos,Contactores,Mars,17327,Contactor Mars 17327 2 Polos 30 Amperes Bobina 220V,,,,,,Contactor 2P 30A 220V,Grupo Coresa,COR-181201-00003704,272.52,Pieza
EL-CPT-30+5MF-370V-002,Capacitor Dual 30+5 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 30/5 370 30+5Mfd 370V,,,,,30+5 uF,Capacitor 30+5 Mfd,Grupo Coresa,COR-181201-00003763,105.90,Pieza
EL-CPT-30+5MF-370V-002,Capacitor Dual 30+5 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 30/5 370 30+5Mfd 370V,,,,,30+5 uF,Capacitor 30+5 Mfd,Grupo Coresa,COR-181201-00003763,105.90,Pieza
EL-CTR-3P50A24V-001,Contactor 3 Polos 50A Bobina 24V,Eléctricos,Contactores,Mars,17535,Contactor Mars 17535 3 Polos 50 Amperes Bobina 24V,,,,,,Contactor 3P 50A 24V,Grupo Coresa,COR-181201-00003804,1584.44,Pieza
EL-CTR-3P50A24V-001,Contactor 3 Polos 50A Bobina 24V,Eléctricos,Contactores,Mars,17535,Contactor Mars 17535 3 Polos 50 Amperes Bobina 24V,,,,,,Contactor 3P 50A 24V,Grupo Coresa,COR-181201-00003804,1584.44,Pieza
EL-CPT-50MF-370V-002,Capacitor de Trabajo 50 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo EC-CM37050 50Mfd 370V,,,,,50 uF,Capacitor 50 Mfd,Grupo Coresa,COR-181201-00003863,86.81,Pieza
EL-CPT-50MF-370V-002,Capacitor de Trabajo 50 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo EC-CM37050 50Mfd 370V,,,,,50 uF,Capacitor 50 Mfd,Grupo Coresa,COR-181201-00003863,86.81,Pieza
EL-CPT-45+7.5MF-370V-001,Capacitor Dual 45+7.5 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 45/7.5 370 45+7.5Mfd 370V,,,,,45+7.5 uF,Capacitor 45+7.5 Mfd,Grupo Coresa,COR-181201-00003963,114.64,Pieza
EL-CPT-45+7.5MF-370V-001,Capacitor Dual 45+7.5 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 45/7.5 370 45+7.5Mfd 370V,,,,,45+7.5 uF,Capacitor 45+7.5 Mfd,Grupo Coresa,COR-181201-00003963,114.64,Pieza
EL-CPT-ES-1MF-002,Capacitor Estado Sólido 1 Mfd 450V 3317,Eléctricos,Capacitores,,,Capacitor Estado Sólido 3317 450V,,,,,1 uF,Capacitor Estado Sólido 1 Mfd,Grupo Coresa,COR-181201-00003965,10.15,Pieza
EL-CPT-ES-1MF-002,Capacitor Estado Sólido 1 Mfd 450V 3317,Eléctricos,Capacitores,,,Capacitor Estado Sólido 3317 450V,,,,,1 uF,Capacitor Estado Sólido 1 Mfd,Grupo Coresa,COR-181201-00003965,10.15,Pieza
EL-RLV-220V-8P-001,Relevador Schrack 220V 8 Puntas,Eléctricos,Control,Schrack,,Relevador Schrack RUMC21P7 220V,,,,,,Relevador Schrack 220V,Grupo Coresa,COR-181201-00003977,108.18,Pieza
EL-RLV-220V-8P-001,Relevador Schrack 220V 8 Puntas,Eléctricos,Control,Schrack,,Relevador Schrack RUMC21P7 220V,,,,,,Relevador Schrack 220V,Grupo Coresa,COR-181201-00003977,108.18,Pieza
EL-INT-1P20A-001,Interruptor Termomagnético 1P 20A 616636,Eléctricos,Interruptores,IUSA,616636,Interruptor Termomagnético IUSA 616636,,,,,,Interruptor 1P 20A,Grupo Coresa,COR-181201-00003987,42.50,Pieza
EL-INT-1P20A-001,Interruptor Termomagnético 1P 20A 616636,Eléctricos,Interruptores,IUSA,616636,Interruptor Termomagnético IUSA 616636,,,,,,Interruptor 1P 20A,Grupo Coresa,COR-181201-00003987,42.50,Pieza
EL-CPA-145-175MF-110V-001,Capacitor de Arranque 145-175 Mfd 110V,Eléctricos,Capacitores,Mars,11913,Capacitor de Arranque Mars 11913 145-175Mfd 110V,,,,,145-175 uF,Capacitor Arranque 145-175,Grupo Coresa,COR-181201-00004004,55.95,Pieza
EL-CPA-145-175MF-110V-001,Capacitor de Arranque 145-175 Mfd 110V,Eléctricos,Capacitores,Mars,11913,Capacitor de Arranque Mars 11913 145-175Mfd 110V,,,,,145-175 uF,Capacitor Arranque 145-175,Grupo Coresa,COR-181201-00004004,55.95,Pieza
EL-TRF-50VA-220V-001,Transformador 50VA 220-110V,Eléctricos,Transformadores,,,Transformador 50-220-110 50Va 220-110V,,,,,,Transformador 50VA 220/110V,Grupo Coresa,COR-181201-00004077,467.29,Pieza
EL-TRF-50VA-220V-001,Transformador 50VA 220-110V,Eléctricos,Transformadores,,,Transformador 50-220-110 50Va 220-110V,,,,,,Transformador 50VA 220/110V,Grupo Coresa,COR-181201-00004077,467.29,Pieza
EL-CPA-590-708MF-110V-002,Capacitor de Arranque 590-708 Mfd 110V,Eléctricos,Capacitores,Mars,11927,Capacitor de Arranque Mars 11927 590-708Mfd 110V,,,,,590-708 uF,Capacitor Arranque 590-708,Grupo Coresa,COR-181201-00004104,142.95,Pieza
EL-CPA-590-708MF-110V-002,Capacitor de Arranque 590-708 Mfd 110V,Eléctricos,Capacitores,Mars,11927,Capacitor de Arranque Mars 11927 590-708Mfd 110V,,,,,590-708 uF,Capacitor Arranque 590-708,Grupo Coresa,COR-181201-00004104,142.95,Pieza
EL-TRF-40VA-MULTI-001,Transformador 40VA 120/208/240-24V,Eléctricos,Transformadores,Mars,50354,"Transformador Mars 50354 40Va 120,208,240,24V",,,,,,Transformador 40VA Multi,Grupo Coresa,COR-181201-00004114,395.51,Pieza
EL-TRF-40VA-MULTI-001,Transformador 40VA 120/208/240-24V,Eléctricos,Transformadores,Mars,50354,"Transformador Mars 50354 40Va 120,208,240,24V",,,,,,Transformador 40VA Multi,Grupo Coresa,COR-181201-00004114,395.51,Pieza
EL-CTR-2P30A24V-002,Contactor 2 Polos 30A Bobina 24V,Eléctricos,Contactores,Emerson,,Contactor Emerson 6622-90-244 2 Polos 30 Ampers Bobina 50/60 Hz 24V,,,,,,Contactor 2P 30A 24V,Grupo Coresa,COR-181201-00004184,347.06,Pieza
EL-CPT-5MF-370V-001,Capacitor de Trabajo 5 Mfd 370V Ovalado,Eléctricos,Capacitores,Mars,12905,Capacitor de Trabajo Mars 12905 5Mfd 370V Ovalado,,,,,5 uF,Capacitor 5 Mfd,Grupo Coresa,COR-181201-00004204,36.61,Pieza
EL-CPT-5MF-370V-001,Capacitor de Trabajo 5 Mfd 370V Ovalado,Eléctricos,Capacitores,Mars,12905,Capacitor de Trabajo Mars 12905 5Mfd 370V Ovalado,,,,,5 uF,Capacitor 5 Mfd,Grupo Coresa,COR-181201-00004204,36.61,Pieza
EL-RLV-1-6-002,Relevador 1/6 HP MTRP-4218,Eléctricos,Control,,,Relevador 1/6 para Capacitor MTRP-4218,,,,,,Relevador 1/6 HP,Grupo Coresa,COR-181201-00004277,12.24,Pieza
EL-RLV-1-6-002,Relevador 1/6 HP MTRP-4218,Eléctricos,Control,,,Relevador 1/6 para Capacitor MTRP-4218,,,,,,Relevador 1/6 HP,Grupo Coresa,COR-181201-00004277,12.24,Pieza
EL-CTR-3P40A120V-002,Contactor 3 Polos 40A Bobina 120V,Eléctricos,Contactores,Emerson,,Contactor Emerson 6630-90-171 3 Polos 40 Ampers Bobina 50/60 Hz 120V,,,,,,Contactor 3P 40A 120V,Grupo Coresa,COR-181201-00004284,933.52,Pieza
EL-CTR-3P40A120V-002,Contactor 3 Polos 40A Bobina 120V,Eléctricos,Contactores,Emerson,,Contactor Emerson 6630-90-171 3 Polos 40 Ampers Bobina 50/60 Hz 120V,,,,,,Contactor 3P 40A 120V,Grupo Coresa,COR-181201-00004284,933.52,Pieza
EL-CPT-12-5MF-440V-001,Capacitor de Trabajo 12.5 Mfd 440V Ovalado,Eléctricos,Capacitores,Mars,12933,Capacitor de Trabajo Mars 12933 12.5Mfd 440V Ovalado,,,,,12.5 uF,Capacitor 12.5 Mfd,Grupo Coresa,COR-181201-00004304,50.80,Pieza
EL-CPT-12-5MF-440V-001,Capacitor de Trabajo 12.5 Mfd 440V Ovalado,Eléctricos,Capacitores,Mars,12933,Capacitor de Trabajo Mars 12933 12.5Mfd 440V Ovalado,,,,,12.5 uF,Capacitor 12.5 Mfd,Grupo Coresa,COR-181201-00004304,50.80,Pieza
EL-CPA-100-125MF-110V-001,Capacitor de Arranque 100-125 Mfd 110V,Eléctricos,Capacitores,,,Capacitor de Arranque 100-125 110 1/16-1/4 Hp 100-125Mfd 110V,,,,,100-125 uF,Capacitor Arranque 100-125,Grupo Coresa,COR-181201-00004363,29.93,Pieza
EL-CPA-100-125MF-110V-001,Capacitor de Arranque 100-125 Mfd 110V,Eléctricos,Capacitores,,,Capacitor de Arranque 100-125 110 1/16-1/4 Hp 100-125Mfd 110V,,,,,100-125 uF,Capacitor Arranque 100-125,Grupo Coresa,COR-181201-00004363,29.93,Pieza
EL-RLV-DPDT-220V-001,Relevador Uso General DPDT 220V,Eléctricos,Control,Emerson,P910033U,Relevador Uso General Emerson P910033U Dpdt 220V,,,,,,Relevador DPDT 220V,Grupo Coresa,COR-181201-00004384,35.12,Pieza
EL-RLV-DPDT-220V-001,Relevador Uso General DPDT 220V,Eléctricos,Control,Emerson,P910033U,Relevador Uso General Emerson P910033U Dpdt 220V,,,,,,Relevador DPDT 220V,Grupo Coresa,COR-181201-00004384,35.12,Pieza
EL-CPT-MOT-005,Capacitor Compresor Mirage CPC121B,Eléctricos,Capacitores,Mirage,,Capacitor para Compresor Modelo CPC121B (320120069R) Mirage 030010066R,,,,,40 uF,Capacitor Compresor Mirage,Grupo Coresa,COR-181201-00004395,54.98,Pieza
EL-CPT-MOT-005,Capacitor Compresor Mirage CPC121B,Eléctricos,Capacitores,Mirage,,Capacitor para Compresor Modelo CPC121B (320120069R) Mirage 030010066R,,,,,40 uF,Capacitor Compresor Mirage,Grupo Coresa,COR-181201-00004395,54.98,Pieza
EL-CPT-40+5MF-370V-001,Capacitor Dual 40+5 Mfd 370V,Eléctricos,Capacitores,Mars,12878,Capacitor de Trabajo Dual Mars 12878 40/5Mfd 370V,,,,,40+5 uF,Capacitor 40+5 Mfd,Grupo Coresa,COR-181201-00004404,154.13,Pieza
EL-CPT-40+5MF-370V-001,Capacitor Dual 40+5 Mfd 370V,Eléctricos,Capacitores,Mars,12878,Capacitor de Trabajo Dual Mars 12878 40/5Mfd 370V,,,,,40+5 uF,Capacitor 40+5 Mfd,Grupo Coresa,COR-181201-00004404,154.13,Pieza
EL-CPA-270-324MF-110V-001,Capacitor de Arranque 270-324 Mfd 110V,Eléctricos,Capacitores,,,Capacitor de Arranque 270-324 110 1/2-3/4 Hp 270-324Mfd 110V,,,,,270-324 uF,Capacitor Arranque 270-324,Grupo Coresa,COR-181201-00004463,67.74,Pieza
EL-CPA-270-324MF-110V-001,Capacitor de Arranque 270-324 Mfd 110V,Eléctricos,Capacitores,,,Capacitor de Arranque 270-324 110 1/2-3/4 Hp 270-324Mfd 110V,,,,,270-324 uF,Capacitor Arranque 270-324,Grupo Coresa,COR-181201-00004463,67.74,Pieza
EL-CTR-3P25A220V-001,Contactor 3 Polos 25A Bobina 220V,Eléctricos,Contactores,Square D,,Contactor Square D 8910DPA23V09 3 Polos 25 Ampers Bobina 220V,,,,,,Contactor 3P 25A 220V,Grupo Coresa,COR-181201-00004484,785.05,Pieza
EL-CTR-3P25A220V-001,Contactor 3 Polos 25A Bobina 220V,Eléctricos,Contactores,Square D,,Contactor Square D 8910DPA23V09 3 Polos 25 Ampers Bobina 220V,,,,,,Contactor 3P 25A 220V,Grupo Coresa,COR-181201-00004484,785.05,Pieza
EL-CPT-ES-1-5MF-450V-001,Capacitor Estado Sólido 1.5 Mfd 450V,Eléctricos,Capacitores,Mars,12381,Capacitor Estado Sólido Mars 12381 1.5Mfd 450V,,,,,1.5 uF,Capacitor Estado Sólido 1.5 Mfd,Grupo Coresa,COR-181201-00004504,23.90,Pieza
EL-CPT-ES-1-5MF-450V-001,Capacitor Estado Sólido 1.5 Mfd 450V,Eléctricos,Capacitores,Mars,12381,Capacitor Estado Sólido Mars 12381 1.5Mfd 450V,,,,,1.5 uF,Capacitor Estado Sólido 1.5 Mfd,Grupo Coresa,COR-181201-00004504,23.90,Pieza
EL-CPA-145-175MF-220V-001,Capacitor de Arranque 145-175 Mfd 220V,Eléctricos,Capacitores,,,Capacitor de Arranque 145-175 220 1 Hp 145-175Mfd 220V,,,,,145-175 uF,Capacitor Arranque 145-175 220V,Grupo Coresa,COR-181201-00004563,90.94,Pieza
EL-CPA-145-175MF-220V-001,Capacitor de Arranque 145-175 Mfd 220V,Eléctricos,Capacitores,,,Capacitor de Arranque 145-175 220 1 Hp 145-175Mfd 220V,,,,,145-175 uF,Capacitor Arranque 145-175 220V,Grupo Coresa,COR-181201-00004563,90.94,Pieza
EL-CTR-3P50A24V-002,Contactor 3 Polos 50A Bobina 24V,Eléctricos,Contactores,Square D,,Contactor Square D 8910DPA53V14 3 Polos 50 Ampers Bobina 24V,,,,,,Contactor 3P 50A 24V,Grupo Coresa,COR-181201-00004584,2395.97,Pieza
EL-CTR-3P50A24V-002,Contactor 3 Polos 50A Bobina 24V,Eléctricos,Contactores,Square D,,Contactor Square D 8910DPA53V14 3 Polos 50 Ampers Bobina 24V,,,,,,Contactor 3P 50A 24V,Grupo Coresa,COR-181201-00004584,2395.97,Pieza
EL-CPT-25MF-440V-001,Capacitor de Trabajo 25 Mfd 440V,Eléctricos,Capacitores,Mars,12740,Capacitor de Trabajo Mars 12740 25Mfd 440V Copeland 014003715,,,,,25 uF,Capacitor 25 Mfd 440V,Grupo Coresa,COR-181201-00004604,102.60,Pieza
EL-CPT-25MF-440V-001,Capacitor de Trabajo 25 Mfd 440V,Eléctricos,Capacitores,Mars,12740,Capacitor de Trabajo Mars 12740 25Mfd 440V Copeland 014003715,,,,,25 uF,Capacitor 25 Mfd 440V,Grupo Coresa,COR-181201-00004604,102.60,Pieza
EL-CTR-3P30A24V-001,Contactor 3 Polos 30A Bobina 24V,Eléctricos,Contactores,Mars,17335,Contactor Mars 17335 3 Polos 30 Amperes Bobina 24V,,,,,,Contactor 3P 30A 24V,Grupo Coresa,COR-181201-00004704,508.86,Pieza
EL-CTR-3P30A24V-001,Contactor 3 Polos 30A Bobina 24V,Eléctricos,Contactores,Mars,17335,Contactor Mars 17335 3 Polos 30 Amperes Bobina 24V,,,,,,Contactor 3P 30A 24V,Grupo Coresa,COR-181201-00004704,508.86,Pieza
EL-CPT-33MF-370V-001,Capacitor de Trabajo 33 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 33 370 33Mfd 370V,,,,,33 uF,Capacitor 33 Mfd,Grupo Coresa,COR-181201-00004763,76.73,Pieza
EL-CPT-33MF-370V-001,Capacitor de Trabajo 33 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo 33 370 33Mfd 370V,,,,,33 uF,Capacitor 33 Mfd,Grupo Coresa,COR-181201-00004763,76.73,Pieza
EL-CPT-55MF-370V-001,Capacitor de Trabajo 55 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo C-R-55 55Mfd 370V,,,,,55 uF,Capacitor 55 Mfd,Grupo Coresa,COR-181201-00004863,95.58,Pieza
EL-CPT-55MF-370V-001,Capacitor de Trabajo 55 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo C-R-55 55Mfd 370V,,,,,55 uF,Capacitor 55 Mfd,Grupo Coresa,COR-181201-00004863,95.58,Pieza
EL-RLV-127V-11P-001,Relevador Schrack 127V 11 Puntas,Eléctricos,Control,Schrack,,Relevador Schrack RUMC31F7 127V,,,,,,Relevador Schrack 127V,Grupo Coresa,COR-181201-00004977,112.22,Pieza
EL-RLV-127V-11P-001,Relevador Schrack 127V 11 Puntas,Eléctricos,Control,Schrack,,Relevador Schrack RUMC31F7 127V,,,,,,Relevador Schrack 127V,Grupo Coresa,COR-181201-00004977,112.22,Pieza
EL-INT-1P30A-001,Interruptor Termomagnético 1P 30A 616637,Eléctricos,Interruptores,IUSA,616637,Interruptor Termomagnético IUSA 616637,,,,,,Interruptor 1P 30A,Grupo Coresa,COR-181201-00004987,50.59,Pieza
EL-INT-1P30A-001,Interruptor Termomagnético 1P 30A 616637,Eléctricos,Interruptores,IUSA,616637,Interruptor Termomagnético IUSA 616637,,,,,,Interruptor 1P 30A,Grupo Coresa,COR-181201-00004987,50.59,Pieza
EL-CPA-189-227MF-110V-001,Capacitor de Arranque 189-227 Mfd 110V,Eléctricos,Capacitores,Mars,11915,Capacitor de Arranque Mars 11915 189-227Mfd 110V,,,,,189-227 uF,Capacitor Arranque 189-227,Grupo Coresa,COR-181201-00005004,54.17,Pieza
EL-CPA-189-227MF-110V-001,Capacitor de Arranque 189-227 Mfd 110V,Eléctricos,Capacitores,Mars,11915,Capacitor de Arranque Mars 11915 189-227Mfd 110V,,,,,189-227 uF,Capacitor Arranque 189-227,Grupo Coresa,COR-181201-00005004,54.17,Pieza
EL-TRF-50VA-220V-002,Transformador 50VA 220-24V,Eléctricos,Transformadores,,,Transformador 50-220-24 50Va 220-24V,,,,,,Transformador 50VA 220/24V,Grupo Coresa,COR-181201-00005077,433.92,Pieza
EL-TRF-50VA-220V-002,Transformador 50VA 220-24V,Eléctricos,Transformadores,,,Transformador 50-220-24 50Va 220-24V,,,,,,Transformador 50VA 220/24V,Grupo Coresa,COR-181201-00005077,433.92,Pieza
EL-CPA-88-108MF-220V-001,Capacitor de Arranque 88-108 Mfd 220V,Eléctricos,Capacitores,Mars,11945,Capacitor de Arranque Mars 11945 88-108Mfd 220V,,,,,88-108 uF,Capacitor Arranque 88-108 220V,Grupo Coresa,COR-181201-00005104,103.04,Pieza
EL-CPA-88-108MF-220V-001,Capacitor de Arranque 88-108 Mfd 220V,Eléctricos,Capacitores,Mars,11945,Capacitor de Arranque Mars 11945 88-108Mfd 220V,,,,,88-108 uF,Capacitor Arranque 88-108 220V,Grupo Coresa,COR-181201-00005104,103.04,Pieza
EL-TRF-50VA-MULTI-001,Transformador 50VA 120/208/240/480-24V,Eléctricos,Transformadores,Mars,50327,"Transformador Mars 50327 50Va 120,208,240,480,24V",,,,,,Transformador 50VA Multi,Grupo Coresa,COR-181201-00005114,856.05,Pieza
EL-TRF-50VA-MULTI-001,Transformador 50VA 120/208/240/480-24V,Eléctricos,Transformadores,Mars,50327,"Transformador Mars 50327 50Va 120,208,240,480,24V",,,,,,Transformador 50VA Multi,Grupo Coresa,COR-181201-00005114,856.05,Pieza
EL-CPT-MOT-006,Capacitor para Mirage MACQ2421J,Eléctricos,Capacitores,Mirage,,Capacitor para MACQ2421J Mirage 33010041,,,,,7 uF,Capacitor Mirage 7MFD,Grupo Coresa,COR-181201-00005116,17.83,Pieza
EL-CPT-MOT-006,Capacitor para Mirage MACQ2421J,Eléctricos,Capacitores,Mirage,,Capacitor para MACQ2421J Mirage 33010041,,,,,7 uF,Capacitor Mirage 7MFD,Grupo Coresa,COR-181201-00005116,17.83,Pieza
EL-CTR-2P30A120V-001,Contactor 2 Polos 30A Bobina 120V,Eléctricos,Contactores,Emerson,,Contactor Emerson 6623-90-245 2 Polos 30 Ampers Bobina 50/60 Hz 120V,,,,,,Contactor 2P 30A 120V,Grupo Coresa,COR-181201-00005184,347.06,Pieza
EL-CTR-2P30A120V-001,Contactor 2 Polos 30A Bobina 120V,Eléctricos,Contactores,Emerson,,Contactor Emerson 6623-90-245 2 Polos 30 Ampers Bobina 50/60 Hz 120V,,,,,,Contactor 2P 30A 120V,Grupo Coresa,COR-181201-00005184,347.06,Pieza
EL-CPT-6MF-370V-001,Capacitor de Trabajo 6 Mfd 370V Ovalado,Eléctricos,Capacitores,Mars,12906,Capacitor de Trabajo Mars 12906 6Mfd 370V Ovalado,,,,,6 uF,Capacitor 6 Mfd,Grupo Coresa,COR-181201-00005204,41.88,Pieza
EL-CPT-6MF-370V-001,Capacitor de Trabajo 6 Mfd 370V Ovalado,Eléctricos,Capacitores,Mars,12906,Capacitor de Trabajo Mars 12906 6Mfd 370V Ovalado,,,,,6 uF,Capacitor 6 Mfd,Grupo Coresa,COR-181201-00005204,41.88,Pieza
EL-RLV-1-4-001,Relevador 1/4 HP MTRP-5818,Eléctricos,Control,,,Relevador 1/4 para Capacitor MTRP-5818,,,,,,Relevador 1/4 HP,Grupo Coresa,COR-181201-00005277,26.65,Pieza
EL-RLV-1-4-001,Relevador 1/4 HP MTRP-5818,Eléctricos,Control,,,Relevador 1/4 para Capacitor MTRP-5818,,,,,,Relevador 1/4 HP,Grupo Coresa,COR-181201-00005277,26.65,Pieza
EL-CTR-3P40A220V-002,Contactor 3 Polos 40A Bobina 220V,Eléctricos,Contactores,Emerson,,Contactor Emerson 6631-90-172 3 Polos 40 Ampers Bobina 50/60 Hz 220V,,,,,,Contactor 3P 40A 220V,Grupo Coresa,COR-181201-00005284,914.67,Pieza
EL-CTR-3P40A220V-002,Contactor 3 Polos 40A Bobina 220V,Eléctricos,Contactores,Emerson,,Contactor Emerson 6631-90-172 3 Polos 40 Ampers Bobina 50/60 Hz 220V,,,,,,Contactor 3P 40A 220V,Grupo Coresa,COR-181201-00005284,914.67,Pieza
EL-CPT-30MF-440V-001,Capacitor de Trabajo 30 Mfd 440V Ovalado,Eléctricos,Capacitores,Mars,12941,Capacitor de Trabajo Mars 12941 30Mfd 440V Ovalado Copeland 304 014003716,,,,,30 uF,Capacitor 30 Mfd 440V,Grupo Coresa,COR-181201-00005304,81.49,Pieza
EL-CPT-30MF-440V-001,Capacitor de Trabajo 30 Mfd 440V Ovalado,Eléctricos,Capacitores,Mars,12941,Capacitor de Trabajo Mars 12941 30Mfd 440V Ovalado Copeland 304 014003716,,,,,30 uF,Capacitor 30 Mfd 440V,Grupo Coresa,COR-181201-00005304,81.49,Pieza
EL-CPA-108-130MF-110V-001,Capacitor de Arranque 108-130 Mfd 110V,Eléctricos,Capacitores,,,Capacitor de Arranque 108-130 110 1/8-1/4 Hp 108-130Mfd 110V,,,,,108-130 uF,Capacitor Arranque 108-130,Grupo Coresa,COR-181201-00005363,29.93,Pieza
EL-CPA-108-130MF-110V-001,Capacitor de Arranque 108-130 Mfd 110V,Eléctricos,Capacitores,,,Capacitor de Arranque 108-130 110 1/8-1/4 Hp 108-130Mfd 110V,,,,,108-130 uF,Capacitor Arranque 108-130,Grupo Coresa,COR-181201-00005363,29.93,Pieza
EL-CPT-45+5MF-370V-002,Capacitor Dual 45+5 Mfd 370V,Eléctricos,Capacitores,Mars,12769,Capacitor de Trabajo Dual Mars 12769 45/5Mfd 370V,,,,,45+5 uF,Capacitor 45+5 Mfd,Grupo Coresa,COR-181201-00005404,153.03,Pieza
EL-CPT-45+5MF-370V-002,Capacitor Dual 45+5 Mfd 370V,Eléctricos,Capacitores,Mars,12769,Capacitor de Trabajo Dual Mars 12769 45/5Mfd 370V,,,,,45+5 uF,Capacitor 45+5 Mfd,Grupo Coresa,COR-181201-00005404,153.03,Pieza
EL-CTR-3P30A24V-002,Contactor 3 Polos 30A Bobina 24V,Eléctricos,Contactores,Square D,,Contactor Square D 8910DPA33V14 3 Polos 30 Ampers Bobina 24V,,,,,,Contactor 3P 30A 24V,Grupo Coresa,COR-181201-00005484,1665.52,Pieza
EL-CTR-3P30A24V-002,Contactor 3 Polos 30A Bobina 24V,Eléctricos,Contactores,Square D,,Contactor Square D 8910DPA33V14 3 Polos 30 Ampers Bobina 24V,,,,,,Contactor 3P 30A 24V,Grupo Coresa,COR-181201-00005484,1665.52,Pieza
EL-CPT-ES-2MF-450V-001,Capacitor Estado Sólido 2.0 Mfd 450V,Eléctricos,Capacitores,Mars,12382,Capacitor Estado Sólido Mars 12382 2.0Mfd 450V,,,,,2 uF,Capacitor Estado Sólido 2 Mfd,Grupo Coresa,COR-181201-00005504,27.62,Pieza
EL-CPT-ES-2MF-450V-001,Capacitor Estado Sólido 2.0 Mfd 450V,Eléctricos,Capacitores,Mars,12382,Capacitor Estado Sólido Mars 12382 2.0Mfd 450V,,,,,2 uF,Capacitor Estado Sólido 2 Mfd,Grupo Coresa,COR-181201-00005504,27.62,Pieza
EL-CPA-161-193MF-220V-001,Capacitor de Arranque 161-193 Mfd 220V,Eléctricos,Capacitores,,,Capacitor de Arranque CA2?161?193 1 Hp 161-193Mfd 220V,,,,,161-193 uF,Capacitor Arranque 161-193 220V,Grupo Coresa,COR-181201-00005563,47.42,Pieza
EL-CPA-161-193MF-220V-001,Capacitor de Arranque 161-193 Mfd 220V,Eléctricos,Capacitores,,,Capacitor de Arranque CA2?161?193 1 Hp 161-193Mfd 220V,,,,,161-193 uF,Capacitor Arranque 161-193 220V,Grupo Coresa,COR-181201-00005563,47.42,Pieza
EL-CPT-35+4MF-440V-001,Capacitor Dual 35+4 Mfd 440V,Eléctricos,Capacitores,Mars,12870,Capacitor de Trabajo Dual Mars 12870 35/4Mfd 440V,,,,,35+4 uF,Capacitor 35+4 Mfd 440V,Grupo Coresa,COR-181201-00005604,95.46,Pieza
EL-CPT-35+4MF-440V-001,Capacitor Dual 35+4 Mfd 440V,Eléctricos,Capacitores,Mars,12870,Capacitor de Trabajo Dual Mars 12870 35/4Mfd 440V,,,,,35+4 uF,Capacitor 35+4 Mfd 440V,Grupo Coresa,COR-181201-00005604,95.46,Pieza
EL-CPT-20MF-370V-001,Capacitor de Trabajo 20 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo EC-CM37020 20Mfd 370V,,,,,20 uF,Capacitor 20 Mfd,Grupo Coresa,COR-181201-00005663,48.01,Pieza
EL-CPT-20MF-370V-001,Capacitor de Trabajo 20 Mfd 370V,Eléctricos,Capacitores,,,Capacitor de Trabajo EC-CM37020 20Mfd 370V,,,,,20 uF,Capacitor 20 Mfd,Grupo Coresa,COR-181201-00005663,48.01,Pieza
EL-CTR-3P30A120V-001,Contactor 3 Polos 30A Bobina 120V,Eléctricos,Contactores,Mars,17336,Contactor Mars 17336 3 Polos 30 Amperes Bobina 120V,,,,,,Contactor 3P 30A 120V,Grupo Coresa,COR-181201-00005704,336.40,Pieza
