sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
TMP-63EACC23,"Manguera 29425 Yellow Jacket 60"" R410 Azul con Válvula Esférica Compacta 1/4"" x 5/16""",Otros,Otros,Genérica,,"Manguera 29425 Yellow Jacket 60"" R410 Azul con Válvula Esférica Compacta 1/4"" x 5/16""",,,,,,"Manguera 29425 Yellow Jacket 60"" R410 Azul con Válvula Esférica Compacta 1/4"" x 5/16""",Grupo Coresa,COR-181201-00000245,893.8,Pieza
TMP-118D262F,"Manguera 29425 Yellow Jacket 60"" R410 Azul con Válvula Esférica Compacta 1/4"" x 5/16""",Otros,Otros,Genérica,,"Manguera 29425 Yellow Jacket 60"" R410 Azul con Válvula Esférica Compacta 1/4"" x 5/16""",,,,,,"Manguera 29425 Yellow Jacket 60"" R410 Azul con Válvula Esférica Compacta 1/4"" x 5/16""",Grupo Coresa,COR-181201-00000245,893.8,Pieza
TMP-EFFC9ACB,Tubo de Bombeo Completo AD-R-TRC-5 Adesa,Otros,Otros,Genérica,,Tubo de Bombeo Completo AD-R-TRC-5 Adesa,,,,,,Tubo de Bombeo Completo AD-R-TRC-5 Adesa,Grupo Coresa,COR-181201-00000254,338.2,Pieza
TMP-D3DC2DC6,Tubo de Bombeo Completo AD-R-TRC-5 Adesa,Otros,Otros,Genérica,,Tubo de Bombeo Completo AD-R-TRC-5 Adesa,,,,,,Tubo de Bombeo Completo AD-R-TRC-5 Adesa,Grupo Coresa,COR-181201-00000254,338.2,Pieza
TMP-37C3D73F,"Manómetro 2 1/2"" Alta para °F 0-500Psi R22/134A/404A 49015 Yellow Jacket Rojo",Otros,Otros,Genérica,,"Manómetro 2 1/2"" Alta para °F 0-500Psi R22/134A/404A 49015 Yellow Jacket Rojo",,,,,,"Manómetro 2 1/2"" Alta para °F 0-500Psi R22/134A/404A 49015 Yellow Jacket Rojo",Grupo Coresa,COR-181201-00000345,537.45,Pieza
TMP-744A2455,"Manómetro 2 1/2"" Alta para °F 0-500Psi R22/134A/404A 49015 Yellow Jacket Rojo",Otros,Otros,Genérica,,"Manómetro 2 1/2"" Alta para °F 0-500Psi R22/134A/404A 49015 Yellow Jacket Rojo",,,,,,"Manómetro 2 1/2"" Alta para °F 0-500Psi R22/134A/404A 49015 Yellow Jacket Rojo",Grupo Coresa,COR-181201-00000345,537.45,Pieza
TMP-2FD53E61,Peine VA-351 Avaly para aletado avaly,Otros,Otros,Genérica,,Peine VA-351 Avaly para aletado avaly,,,,,,Peine VA-351 Avaly para aletado avaly,Grupo Coresa,COR-181201-00000346,86.39,Pieza
TMP-651B9B2B,Peine VA-351 Avaly para aletado avaly,Otros,Otros,Genérica,,Peine VA-351 Avaly para aletado avaly,,,,,,Peine VA-351 Avaly para aletado avaly,Grupo Coresa,COR-181201-00000346,86.39,Pieza
TMP-88F0B0B9,"Juego Herramienta Flare VA-275 Avaly 1/8"" a 3/4""",Otros,Otros,Genérica,,"Juego Herramienta Flare VA-275 Avaly 1/8"" a 3/4""",,,,,,"Juego Herramienta Flare VA-275 Avaly 1/8"" a 3/4""",Grupo Coresa,COR-181201-00000357,935.27,Pieza
TMP-E9771F56,"Juego Herramienta Flare VA-275 Avaly 1/8"" a 3/4""",Otros,Otros,Genérica,,"Juego Herramienta Flare VA-275 Avaly 1/8"" a 3/4""",,,,,,"Juego Herramienta Flare VA-275 Avaly 1/8"" a 3/4""",Grupo Coresa,COR-181201-00000357,935.27,Pieza
TMP-AF20E378,Llave de Contratuercas 902-205 B 2,Otros,Otros,Genérica,,Llave de Contratuercas 902-205 B 2,,,,,,Llave de Contratuercas 902-205 B 2,Grupo Coresa,COR-181201-00000393,22.01,Pieza
TMP-169F2191,Llave de Contratuercas 902-205 B 2,Otros,Otros,Genérica,,Llave de Contratuercas 902-205 B 2,,,,,,Llave de Contratuercas 902-205 B 2,Grupo Coresa,COR-181201-00000393,22.01,Pieza
TMP-F2F0BC22,Cilindro Mapp-Gas 1316 Gc ZDC Uniweld (2400Gf),Otros,Otros,Genérica,,Cilindro Mapp-Gas 1316 Gc ZDC Uniweld (2400Gf),,,,,,Cilindro Mapp-Gas 1316 Gc ZDC Uniweld (2400Gf),Grupo Coresa,COR-181201-00000405,164.52,Pieza
TMP-4D862109,Cilindro Mapp-Gas 1316 Gc ZDC Uniweld (2400Gf),Otros,Otros,Genérica,,Cilindro Mapp-Gas 1316 Gc ZDC Uniweld (2400Gf),,,,,,Cilindro Mapp-Gas 1316 Gc ZDC Uniweld (2400Gf),Grupo Coresa,COR-181201-00000405,164.52,Pieza
RF-CMP-F125,Llave He Servicio Compresor LL-500 1/2 Brida 1/2F,Refacciones Mayores,Compresores,Genérica,,Llave He Servicio Compresor LL-500 1/2 Brida 1/2F,,,,,,Llave He Servicio Compresor LL-500 1/2 Brida 1/2F,Grupo Coresa,COR-181201-00000433,35.16,Pieza
RF-CMP-1D74,Llave He Servicio Compresor LL-500 1/2 Brida 1/2F,Refacciones Mayores,Compresores,Genérica,,Llave He Servicio Compresor LL-500 1/2 Brida 1/2F,,,,,,Llave He Servicio Compresor LL-500 1/2 Brida 1/2F,Grupo Coresa,COR-181201-00000433,35.16,Pieza
TMP-DD6E8C3C,"Manómetro 3 1/8"" Alta para °F 0-800Psi R22/404A/410A 49137 Yellow Jacket Rojo",Otros,Otros,Genérica,,"Manómetro 3 1/8"" Alta para °F 0-800Psi R22/404A/410A 49137 Yellow Jacket Rojo",,,,,,"Manómetro 3 1/8"" Alta para °F 0-800Psi R22/404A/410A 49137 Yellow Jacket Rojo",Grupo Coresa,COR-181201-00000445,789.04,Pieza
TMP-5DD42A39,"Manómetro 3 1/8"" Alta para °F 0-800Psi R22/404A/410A 49137 Yellow Jacket Rojo",Otros,Otros,Genérica,,"Manómetro 3 1/8"" Alta para °F 0-800Psi R22/404A/410A 49137 Yellow Jacket Rojo",,,,,,"Manómetro 3 1/8"" Alta para °F 0-800Psi R22/404A/410A 49137 Yellow Jacket Rojo",Grupo Coresa,COR-181201-00000445,789.04,Pieza
TMP-DDC26901,"Eliminador de Vibración con Malla de Cobre VF-9 1 1/8"" Largo 13""",Otros,Otros,Genérica,,"Eliminador de Vibración con Malla de Cobre VF-9 1 1/8"" Largo 13""",,,,,,"Eliminador de Vibración con Malla de Cobre VF-9 1 1/8"" Largo 13""",Grupo Coresa,COR-181201-00000477,895.59,Pieza
TMP-25D29233,"Eliminador de Vibración con Malla de Cobre VF-9 1 1/8"" Largo 13""",Otros,Otros,Genérica,,"Eliminador de Vibración con Malla de Cobre VF-9 1 1/8"" Largo 13""",,,,,,"Eliminador de Vibración con Malla de Cobre VF-9 1 1/8"" Largo 13""",Grupo Coresa,COR-181201-00000477,895.59,Pieza
TMP-68D61D56,Juego Manifold para R22/404A/134A Soft Magic QAL3SM Uniweld con 3 Mangueras,Otros,Otros,Genérica,,Juego Manifold para R22/404A/134A Soft Magic QAL3SM Uniweld con 3 Mangueras,,,,,,Juego Manifold para R22/404A/134A Soft Magic QAL3SM Uniweld con 3 Mangueras,Grupo Coresa,COR-181201-00000505,1139.83,Pieza
TMP-CB5DC20F,Juego Manifold para R22/404A/134A Soft Magic QAL3SM Uniweld con 3 Mangueras,Otros,Otros,Genérica,,Juego Manifold para R22/404A/134A Soft Magic QAL3SM Uniweld con 3 Mangueras,,,,,,Juego Manifold para R22/404A/134A Soft Magic QAL3SM Uniweld con 3 Mangueras,Grupo Coresa,COR-181201-00000505,1139.83,Pieza
TMP-26999972,"Herramienta Flare Uso Pesado 45° para 3/16"",1/4"",5/16"",3/8"",7/16"",1/2"",5/8"" 60210 Yellow Jacket",Otros,Otros,Genérica,,"Herramienta Flare Uso Pesado 45° para 3/16"",1/4"",5/16"",3/8"",7/16"",1/2"",5/8"" 60210 Yellow Jacket",,,,,,"Herramienta Flare Uso Pesado 45° para 3/16"",1/4"",5/16"",3/8"",7/16"",1/2"",5/8"" 60210 Yellow Jacket",Grupo Coresa,COR-181201-00000545,944.45,Pieza
TMP-E81450C0,"Herramienta Flare Uso Pesado 45° para 3/16"",1/4"",5/16"",3/8"",7/16"",1/2"",5/8"" 60210 Yellow Jacket",Otros,Otros,Genérica,,"Herramienta Flare Uso Pesado 45° para 3/16"",1/4"",5/16"",3/8"",7/16"",1/2"",5/8"" 60210 Yellow Jacket",,,,,,"Herramienta Flare Uso Pesado 45° para 3/16"",1/4"",5/16"",3/8"",7/16"",1/2"",5/8"" 60210 Yellow Jacket",Grupo Coresa,COR-181201-00000545,944.45,Pieza
TMP-132BA728,Rodamiento en Rondana de Hule 766549 1/2,Otros,Otros,Genérica,,Rodamiento en Rondana de Hule 766549 1/2,,,,,,Rodamiento en Rondana de Hule 766549 1/2,Grupo Coresa,COR-181201-00000582,95.0,Pieza
TMP-42B9B315,Rodamiento en Rondana de Hule 766549 1/2,Otros,Otros,Genérica,,Rodamiento en Rondana de Hule 766549 1/2,,,,,,Rodamiento en Rondana de Hule 766549 1/2,Grupo Coresa,COR-181201-00000582,95.0,Pieza
TMP-8A1D5202,Boquilla Triple con Regulador RP3T3 Uniweld,Otros,Otros,Genérica,,Boquilla Triple con Regulador RP3T3 Uniweld,,,,,,Boquilla Triple con Regulador RP3T3 Uniweld,Grupo Coresa,COR-181201-00000605,2076.42,Pieza
TMP-7DFC2598,Boquilla Triple con Regulador RP3T3 Uniweld,Otros,Otros,Genérica,,Boquilla Triple con Regulador RP3T3 Uniweld,,,,,,Boquilla Triple con Regulador RP3T3 Uniweld,Grupo Coresa,COR-181201-00000605,2076.42,Pieza
TMP-E8631EB4,Tanque Clean Burn Negro CB-1000 L550,Otros,Otros,Genérica,,Tanque Clean Burn Negro CB-1000 L550,,,,,,Tanque Clean Burn Negro CB-1000 L550,Grupo Coresa,COR-181201-00000636,183.28,Pieza
TMP-934E0B1B,Tanque Clean Burn Negro CB-1000 L550,Otros,Otros,Genérica,,Tanque Clean Burn Negro CB-1000 L550,,,,,,Tanque Clean Burn Negro CB-1000 L550,Grupo Coresa,COR-181201-00000636,183.28,Pieza
TMP-CEE08C3D,Peine para Serpentín Morado 21/22 y 23/24 Aletas 61157 Yellow Jacket,Otros,Otros,Genérica,,Peine para Serpentín Morado 21/22 y 23/24 Aletas 61157 Yellow Jacket,,,,,,Peine para Serpentín Morado 21/22 y 23/24 Aletas 61157 Yellow Jacket,Grupo Coresa,COR-181201-00000645,87.02,Pieza
TMP-E166B9B7,Peine para Serpentín Morado 21/22 y 23/24 Aletas 61157 Yellow Jacket,Otros,Otros,Genérica,,Peine para Serpentín Morado 21/22 y 23/24 Aletas 61157 Yellow Jacket,,,,,,Peine para Serpentín Morado 21/22 y 23/24 Aletas 61157 Yellow Jacket,Grupo Coresa,COR-181201-00000645,87.02,Pieza
TMP-E174BE27,Tanque Soldar WA-1000B Avaly Negro 3600 F Mg9Tbd,Otros,Otros,Genérica,,Tanque Soldar WA-1000B Avaly Negro 3600 F Mg9Tbd,,,,,,Tanque Soldar WA-1000B Avaly Negro 3600 F Mg9Tbd,Grupo Coresa,COR-181201-00000646,133.74,Pieza
TMP-5EB2AA89,Tanque Soldar WA-1000B Avaly Negro 3600 F Mg9Tbd,Otros,Otros,Genérica,,Tanque Soldar WA-1000B Avaly Negro 3600 F Mg9Tbd,,,,,,Tanque Soldar WA-1000B Avaly Negro 3600 F Mg9Tbd,Grupo Coresa,COR-181201-00000646,133.74,Pieza
TMP-0FA0E890,Cinta Aluminio 0802 1087627 de 2X50Yd,Otros,Otros,Genérica,,Cinta Aluminio 0802 1087627 de 2X50Yd,,,,,,Cinta Aluminio 0802 1087627 de 2X50Yd,Grupo Coresa,COR-181201-00000677,149.52,Pieza
TMP-584BBCFE,Cinta Aluminio 0802 1087627 de 2X50Yd,Otros,Otros,Genérica,,Cinta Aluminio 0802 1087627 de 2X50Yd,,,,,,Cinta Aluminio 0802 1087627 de 2X50Yd,Grupo Coresa,COR-181201-00000677,149.52,Pieza
TMP-6D407144,Manguera Autorecargable 49016 Uniweld R134A con Válvula,Otros,Otros,Genérica,,Manguera Autorecargable 49016 Uniweld R134A con Válvula,,,,,,Manguera Autorecargable 49016 Uniweld R134A con Válvula,Grupo Coresa,COR-181201-00000694,265.19,Pieza
TMP-33E44F20,Manguera Autorecargable 49016 Uniweld R134A con Válvula,Otros,Otros,Genérica,,Manguera Autorecargable 49016 Uniweld R134A con Válvula,,,,,,Manguera Autorecargable 49016 Uniweld R134A con Válvula,Grupo Coresa,COR-181201-00000694,265.19,Pieza
AC-BOM-2C47,Bomba para Cargar Aceite Deluxe 77930 Yellow Jacket,Accesorios e Insumos,Bombas,Genérica,,Bomba para Cargar Aceite Deluxe 77930 Yellow Jacket,,,,,,Bomba para Cargar Aceite Deluxe 77930 Yellow Jacket,Grupo Coresa,COR-181201-00000745,4601.19,Pieza
AC-BOM-C6D1,Bomba para Cargar Aceite Deluxe 77930 Yellow Jacket,Accesorios e Insumos,Bombas,Genérica,,Bomba para Cargar Aceite Deluxe 77930 Yellow Jacket,,,,,,Bomba para Cargar Aceite Deluxe 77930 Yellow Jacket,Grupo Coresa,COR-181201-00000745,4601.19,Pieza
TMP-43A55D99,"Juego de 3 Mangueras 29985 Yellow Jacket 60"" Conexión 1/4"" con Válvula Esférica",Otros,Otros,Genérica,,"Juego de 3 Mangueras 29985 Yellow Jacket 60"" Conexión 1/4"" con Válvula Esférica",,,,,,"Juego de 3 Mangueras 29985 Yellow Jacket 60"" Conexión 1/4"" con Válvula Esférica",Grupo Coresa,COR-181201-00000747,3852.93,Pieza
TMP-E8DB8BCC,"Juego de 3 Mangueras 29985 Yellow Jacket 60"" Conexión 1/4"" con Válvula Esférica",Otros,Otros,Genérica,,"Juego de 3 Mangueras 29985 Yellow Jacket 60"" Conexión 1/4"" con Válvula Esférica",,,,,,"Juego de 3 Mangueras 29985 Yellow Jacket 60"" Conexión 1/4"" con Válvula Esférica",Grupo Coresa,COR-181201-00000747,3852.93,Pieza
TMP-C45BBE5F,Cinta Aluminio Reforzada 2X50Yd,Otros,Otros,Genérica,,Cinta Aluminio Reforzada 2X50Yd,,,,,,Cinta Aluminio Reforzada 2X50Yd,Grupo Coresa,COR-181201-00000777,187.24,Pieza
TMP-040DD6A7,Cinta Aluminio Reforzada 2X50Yd,Otros,Otros,Genérica,,Cinta Aluminio Reforzada 2X50Yd,,,,,,Cinta Aluminio Reforzada 2X50Yd,Grupo Coresa,COR-181201-00000777,187.24,Pieza
TMP-EB2E67B0,"Kit Abocinador Golpe 5 Piezas 70005 Uniweld 1/4"", 5/16"", 3/8"", 1/2"" Y 5/8""",Otros,Otros,Genérica,,"Kit Abocinador Golpe 5 Piezas 70005 Uniweld 1/4"", 5/16"", 3/8"", 1/2"" Y 5/8""",,,,,,"Kit Abocinador Golpe 5 Piezas 70005 Uniweld 1/4"", 5/16"", 3/8"", 1/2"" Y 5/8""",Grupo Coresa,COR-181201-00000794,274.71,Pieza
TMP-397DDFC2,"Kit Abocinador Golpe 5 Piezas 70005 Uniweld 1/4"", 5/16"", 3/8"", 1/2"" Y 5/8""",Otros,Otros,Genérica,,"Kit Abocinador Golpe 5 Piezas 70005 Uniweld 1/4"", 5/16"", 3/8"", 1/2"" Y 5/8""",,,,,,"Kit Abocinador Golpe 5 Piezas 70005 Uniweld 1/4"", 5/16"", 3/8"", 1/2"" Y 5/8""",Grupo Coresa,COR-181201-00000794,274.71,Pieza
TMP-927200D8,Aspersora 2603 Diversitech 2.25Galones,Otros,Otros,Genérica,,Aspersora 2603 Diversitech 2.25Galones,,,,,,Aspersora 2603 Diversitech 2.25Galones,Grupo Coresa,COR-181201-00000875,546.43,Pieza
TMP-2A6C494F,Aspersora 2603 Diversitech 2.25Galones,Otros,Otros,Genérica,,Aspersora 2603 Diversitech 2.25Galones,,,,,,Aspersora 2603 Diversitech 2.25Galones,Grupo Coresa,COR-181201-00000875,546.43,Pieza
TMP-C876F650,"Dobla Tubo de Resorte 70020 Uniweld 5/8""",Otros,Otros,Genérica,,"Dobla Tubo de Resorte 70020 Uniweld 5/8""",,,,,,"Dobla Tubo de Resorte 70020 Uniweld 5/8""",Grupo Coresa,COR-181201-00000894,105.9,Pieza
TMP-DD85EFE9,"Dobla Tubo de Resorte 70020 Uniweld 5/8""",Otros,Otros,Genérica,,"Dobla Tubo de Resorte 70020 Uniweld 5/8""",,,,,,"Dobla Tubo de Resorte 70020 Uniweld 5/8""",Grupo Coresa,COR-181201-00000894,105.9,Pieza
TMP-0A9ADBEE,Protector Digital DTP-3 Diversitech de 3 Fases,Otros,Otros,Genérica,,Protector Digital DTP-3 Diversitech de 3 Fases,,,,,,Protector Digital DTP-3 Diversitech de 3 Fases,Grupo Coresa,COR-181201-00000975,5893.17,Pieza
TMP-671AADB7,Protector Digital DTP-3 Diversitech de 3 Fases,Otros,Otros,Genérica,,Protector Digital DTP-3 Diversitech de 3 Fases,,,,,,Protector Digital DTP-3 Diversitech de 3 Fases,Grupo Coresa,COR-181201-00000975,5893.17,Pieza
TMP-391F5418,"Manguera Metálica 91402 Uniweld 24"" Alta Presión",Otros,Otros,Genérica,,"Manguera Metálica 91402 Uniweld 24"" Alta Presión",,,,,,"Manguera Metálica 91402 Uniweld 24"" Alta Presión",Grupo Coresa,COR-181201-00000994,195.82,Pieza
TMP-27A0D582,"Manguera Metálica 91402 Uniweld 24"" Alta Presión",Otros,Otros,Genérica,,"Manguera Metálica 91402 Uniweld 24"" Alta Presión",,,,,,"Manguera Metálica 91402 Uniweld 24"" Alta Presión",Grupo Coresa,COR-181201-00000994,195.82,Pieza
TMP-1D6F8D68,Iniciador de Chispa FL3437 FL3437 Uniweld Con Cinco Repuestos,Otros,Otros,Genérica,,Iniciador de Chispa FL3437 FL3437 Uniweld Con Cinco Repuestos,,,,,,Iniciador de Chispa FL3437 FL3437 Uniweld Con Cinco Repuestos,Grupo Coresa,COR-181201-00001005,139.65,Pieza
TMP-3F1839B8,Iniciador de Chispa FL3437 FL3437 Uniweld Con Cinco Repuestos,Otros,Otros,Genérica,,Iniciador de Chispa FL3437 FL3437 Uniweld Con Cinco Repuestos,,,,,,Iniciador de Chispa FL3437 FL3437 Uniweld Con Cinco Repuestos,Grupo Coresa,COR-181201-00001005,139.65,Pieza
TMP-2EE3A4F0,Aspersora AD-A-1.5 Adesa de 1.5Lts.,Otros,Otros,Genérica,,Aspersora AD-A-1.5 Adesa de 1.5Lts.,,,,,,Aspersora AD-A-1.5 Adesa de 1.5Lts.,Grupo Coresa,COR-181201-00001054,570.43,Pieza
TMP-5EE2F15E,Aspersora AD-A-1.5 Adesa de 1.5Lts.,Otros,Otros,Genérica,,Aspersora AD-A-1.5 Adesa de 1.5Lts.,,,,,,Aspersora AD-A-1.5 Adesa de 1.5Lts.,Grupo Coresa,COR-181201-00001054,570.43,Pieza
TMP-E45ECA8E,"Manguera 21072 Yellow Jacket 72"" Amarilla 1/4"" con mangueras",Otros,Otros,Genérica,,"Manguera 21072 Yellow Jacket 72"" Amarilla 1/4"" con mangueras",,,,,,"Manguera 21072 Yellow Jacket 72"" Amarilla 1/4"" con mangueras",Grupo Coresa,COR-181201-00001145,892.53,Pieza
TMP-89F397F3,"Manguera 21072 Yellow Jacket 72"" Amarilla 1/4"" con mangueras",Otros,Otros,Genérica,,"Manguera 21072 Yellow Jacket 72"" Amarilla 1/4"" con mangueras",,,,,,"Manguera 21072 Yellow Jacket 72"" Amarilla 1/4"" con mangueras",Grupo Coresa,COR-181201-00001145,892.53,Pieza
TMP-ADB8840E,Pistola Aspersora para Galón AD-PG Adesa,Otros,Otros,Genérica,,Pistola Aspersora para Galón AD-PG Adesa,,,,,,Pistola Aspersora para Galón AD-PG Adesa,Grupo Coresa,COR-181201-00001154,24.16,Pieza
TMP-684C6052,Pistola Aspersora para Galón AD-PG Adesa,Otros,Otros,Genérica,,Pistola Aspersora para Galón AD-PG Adesa,,,,,,Pistola Aspersora para Galón AD-PG Adesa,Grupo Coresa,COR-181201-00001154,24.16,Pieza
TMP-865B70DD,"Manguera Soft Magic H5SMBR Uniweld 60"" Roja",Otros,Otros,Genérica,,"Manguera Soft Magic H5SMBR Uniweld 60"" Roja",,,,,,"Manguera Soft Magic H5SMBR Uniweld 60"" Roja",Grupo Coresa,COR-181201-00001205,270.55,Pieza
TMP-4018984A,"Manguera Soft Magic H5SMBR Uniweld 60"" Roja",Otros,Otros,Genérica,,"Manguera Soft Magic H5SMBR Uniweld 60"" Roja",,,,,,"Manguera Soft Magic H5SMBR Uniweld 60"" Roja",Grupo Coresa,COR-181201-00001205,270.55,Pieza
TMP-782097F0,"Terminal para Canaleta 3 1/2"" 84007 Rector Seal",Otros,Otros,Genérica,,"Terminal para Canaleta 3 1/2"" 84007 Rector Seal",,,,,,"Terminal para Canaleta 3 1/2"" 84007 Rector Seal",Grupo Coresa,COR-181201-00001234,81.65,Pieza
TMP-D982A477,"Terminal para Canaleta 3 1/2"" 84007 Rector Seal",Otros,Otros,Genérica,,"Terminal para Canaleta 3 1/2"" 84007 Rector Seal",,,,,,"Terminal para Canaleta 3 1/2"" 84007 Rector Seal",Grupo Coresa,COR-181201-00001234,81.65,Pieza
TMP-CF4B7435,"Manguera 29465 Yellow Jacket 60"" R410 Roja",Otros,Otros,Genérica,,"Manguera 29465 Yellow Jacket 60"" R410 Roja",,,,,,"Manguera 29465 Yellow Jacket 60"" R410 Roja",Grupo Coresa,COR-181201-00001245,1326.84,Pieza
TMP-B269882A,"Manguera 29465 Yellow Jacket 60"" R410 Roja",Otros,Otros,Genérica,,"Manguera 29465 Yellow Jacket 60"" R410 Roja",,,,,,"Manguera 29465 Yellow Jacket 60"" R410 Roja",Grupo Coresa,COR-181201-00001245,1326.84,Pieza
TMP-B02D7908,"Matraca VA-122 Avaly 1/4"" a 5/16",Otros,Otros,Genérica,,"Matraca VA-122 Avaly 1/4"" a 5/16",,,,,,"Matraca VA-122 Avaly 1/4"" a 5/16",Grupo Coresa,COR-181201-00001246,115.11,Pieza
TMP-96402907,"Matraca VA-122 Avaly 1/4"" a 5/16",Otros,Otros,Genérica,,"Matraca VA-122 Avaly 1/4"" a 5/16",,,,,,"Matraca VA-122 Avaly 1/4"" a 5/16",Grupo Coresa,COR-181201-00001246,115.11,Pieza
AC-BOM-BD00,Bomba de Vacío HVP8 Uniweld 8Cfm,Accesorios e Insumos,Bombas,Genérica,,Bomba de Vacío HVP8 Uniweld 8Cfm,,,,,,Bomba de Vacío HVP8 Uniweld 8Cfm,Grupo Coresa,COR-181201-00001305,15929.32,Pieza
AC-BOM-05B8,Bomba de Vacío HVP8 Uniweld 8Cfm,Accesorios e Insumos,Bombas,Genérica,,Bomba de Vacío HVP8 Uniweld 8Cfm,,,,,,Bomba de Vacío HVP8 Uniweld 8Cfm,Grupo Coresa,COR-181201-00001305,15929.32,Pieza
TMP-EDE85A7C,Manometro de Glicerina Alta VA-500GL 30-MH Avaly R134/404/22 (Mh),Otros,Otros,Genérica,,Manometro de Glicerina Alta VA-500GL 30-MH Avaly R134/404/22 (Mh),,,,,,Manometro de Glicerina Alta VA-500GL 30-MH Avaly R134/404/22 (Mh),Grupo Coresa,COR-181201-00001346,432.62,Pieza
TMP-CFAB8A36,Manometro de Glicerina Alta VA-500GL 30-MH Avaly R134/404/22 (Mh),Otros,Otros,Genérica,,Manometro de Glicerina Alta VA-500GL 30-MH Avaly R134/404/22 (Mh),,,,,,Manometro de Glicerina Alta VA-500GL 30-MH Avaly R134/404/22 (Mh),Grupo Coresa,COR-181201-00001346,432.62,Pieza
TMP-E1C30F81,Botella con Aceite para Armado de Válvulas 184001 Master Cool,Otros,Otros,Genérica,,Botella con Aceite para Armado de Válvulas 184001 Master Cool,,,,,,Botella con Aceite para Armado de Válvulas 184001 Master Cool,Grupo Coresa,COR-181201-00001386,94.24,Pieza
TMP-CF0C6DE0,Botella con Aceite para Armado de Válvulas 184001 Master Cool,Otros,Otros,Genérica,,Botella con Aceite para Armado de Válvulas 184001 Master Cool,,,,,,Botella con Aceite para Armado de Válvulas 184001 Master Cool,Grupo Coresa,COR-181201-00001386,94.24,Pieza
TMP-D43C97D1,Kit Equipo Unitorch Completo MKT-4L Uniweld,Otros,Otros,Genérica,,Kit Equipo Unitorch Completo MKT-4L Uniweld,,,,,,Kit Equipo Unitorch Completo MKT-4L Uniweld,Grupo Coresa,COR-181201-00001405,1080.88,Pieza
TMP-0C3CFBAB,Kit Equipo Unitorch Completo MKT-4L Uniweld,Otros,Otros,Genérica,,Kit Equipo Unitorch Completo MKT-4L Uniweld,,,,,,Kit Equipo Unitorch Completo MKT-4L Uniweld,Grupo Coresa,COR-181201-00001405,1080.88,Pieza
RF-CMP-FE1A,Llave He Servicio Compresor LL-502 1/2 Brida 3/8F,Refacciones Mayores,Compresores,Genérica,,Llave He Servicio Compresor LL-502 1/2 Brida 3/8F,,,,,,Llave He Servicio Compresor LL-502 1/2 Brida 3/8F,Grupo Coresa,COR-181201-00001433,34.8,Pieza
RF-CMP-66BB,Llave He Servicio Compresor LL-502 1/2 Brida 3/8F,Refacciones Mayores,Compresores,Genérica,,Llave He Servicio Compresor LL-502 1/2 Brida 3/8F,,,,,,Llave He Servicio Compresor LL-502 1/2 Brida 3/8F,Grupo Coresa,COR-181201-00001433,34.8,Pieza
TMP-5FFADA43,"Manómetro 3 1/8"" Baja Azul para °F 30""-0-350Psi R22/404A/410A 49138 Yellow Jacket 30"" Azul",Otros,Otros,Genérica,,"Manómetro 3 1/8"" Baja Azul para °F 30""-0-350Psi R22/404A/410A 49138 Yellow Jacket 30"" Azul",,,,,,"Manómetro 3 1/8"" Baja Azul para °F 30""-0-350Psi R22/404A/410A 49138 Yellow Jacket 30"" Azul",Grupo Coresa,COR-181201-00001445,812.29,Pieza
TMP-0974336A,"Manómetro 3 1/8"" Baja Azul para °F 30""-0-350Psi R22/404A/410A 49138 Yellow Jacket 30"" Azul",Otros,Otros,Genérica,,"Manómetro 3 1/8"" Baja Azul para °F 30""-0-350Psi R22/404A/410A 49138 Yellow Jacket 30"" Azul",,,,,,"Manómetro 3 1/8"" Baja Azul para °F 30""-0-350Psi R22/404A/410A 49138 Yellow Jacket 30"" Azul",Grupo Coresa,COR-181201-00001445,812.29,Pieza
TMP-E39282E5,Kit Clavija Freeze Free 10802 / 10803 Easy Heat 18534,Otros,Otros,Genérica,,Kit Clavija Freeze Free 10802 / 10803 Easy Heat 18534,,,,,,Kit Clavija Freeze Free 10802 / 10803 Easy Heat 18534,Grupo Coresa,COR-181201-00001477,2665.25,Pieza
TMP-B3247B2C,Kit Clavija Freeze Free 10802 / 10803 Easy Heat 18534,Otros,Otros,Genérica,,Kit Clavija Freeze Free 10802 / 10803 Easy Heat 18534,,,,,,Kit Clavija Freeze Free 10802 / 10803 Easy Heat 18534,Grupo Coresa,COR-181201-00001477,2665.25,Pieza
TMP-5C9A0BF2,Juego Manifold °C para R22/404A/134A Psi-Kg/Cm2 Soft Magic QAL3SM-5 Uniweld con 3 Mangueras,Otros,Otros,Genérica,,Juego Manifold °C para R22/404A/134A Psi-Kg/Cm2 Soft Magic QAL3SM-5 Uniweld con 3 Mangueras,,,,,,Juego Manifold °C para R22/404A/134A Psi-Kg/Cm2 Soft Magic QAL3SM-5 Uniweld con 3 Mangueras,Grupo Coresa,COR-181201-00001505,1088.09,Pieza
